ccc,alpha,delta,replicates,zero_probability,Method,ccc_hat,selected_lambda,time
1000,0.1,0.001,6,0.1,gof,797,30,5.37823889652888
1000,0.1,0.001,6,0.1,gof,974,20,5.462500977516174
1000,0.1,0.001,6,0.1,gof,846,0,5.688904269536336
1000,0.1,0.001,6,0.1,gof,658,130,5.481262254714966
1000,0.1,0.001,6,0.1,gof,809,0,5.401848196983337
1000,0.1,0.001,6,0.1,gof,2907,0,5.615550148487091
1000,0.1,0.001,6,0.1,gof,640,90,5.406828701496124
1000,0.1,0.001,6,0.1,gof,851,0,5.500022939840952
1000,0.1,0.001,6,0.1,gof,1003,20,5.416952423254648
1000,0.1,0.001,6,0.1,gof,1012,30,5.518739732106527
1000,0.1,0.001,6,0.1,gof,647,120,5.3850564161936445
1000,0.1,0.001,6,0.1,gof,651,60,5.457643870512644
1000,0.1,0.001,6,0.1,gof,974,10,5.3226562221844995
1000,0.1,0.001,6,0.1,gof,991,10,5.380618588129679
1000,0.1,0.001,6,0.1,gof,1033,0,5.573150293032328
1000,0.1,0.001,6,0.1,gof,846,0,5.474991317590078
1000,0.1,0.001,6,0.1,gof,802,80,5.2886925141016645
1000,0.1,0.001,6,0.1,gof,655,140,5.486002910137176
1000,0.1,0.001,6,0.1,gof,1003,0,5.4692315856615705
1000,0.1,0.001,6,0.1,gof,1001,0,5.589684530099233
1000,0.1,0.001,6,0.1,gof,1023,10,5.755216288566589
1000,0.1,0.001,6,0.1,gof,1016,30,5.586524188518524
1000,0.1,0.001,6,0.1,gof,647,110,5.502908492088318
1000,0.1,0.001,6,0.1,gof,643,120,5.493845550219218
1000,0.1,0.001,6,0.1,gof,993,20,5.496864791711172
1000,0.1,0.001,6,0.1,gof,1010,10,5.723748481273651
1000,0.1,0.001,6,0.1,gof,649,70,5.5869660059611
1000,0.1,0.001,6,0.1,gof,816,0,5.56403968334198
1000,0.1,0.001,6,0.1,gof,1128,10,5.45238737265269
1000,0.1,0.001,6,0.1,gof,1003,50,5.214874974886576
1000,0.1,0.001,6,0.1,gof,665,0,5.876096963882446
1000,0.1,0.001,6,0.1,gof,795,30,5.60500465631485
1000,0.1,0.001,6,0.1,gof,643,110,5.829803653558096
1000,0.1,0.001,6,0.1,gof,846,60,5.597452712059021
1000,0.1,0.001,6,0.1,gof,991,20,5.654637960592906
1000,0.1,0.001,6,0.1,gof,1185,30,5.69349768559138
1000,0.1,0.001,6,0.1,gof,1023,0,5.613823699951172
1000,0.1,0.001,6,0.1,gof,1014,40,5.534554203351338
1000,0.1,0.001,6,0.1,gof,982,0,5.53902573188146
1000,0.1,0.001,6,0.1,gof,826,0,5.601863272984823
1000,0.1,0.001,6,0.1,gof,1010,40,5.821833082040151
1000,0.1,0.001,6,0.1,gof,826,0,4.668774171670278
1000,0.1,0.001,6,0.1,gof,993,30,5.727861829598745
1000,0.1,0.001,6,0.1,gof,816,0,5.540945442517598
1000,0.1,0.001,6,0.1,gof,825,50,5.5391034801801045
1000,0.1,0.001,6,0.1,gof,839,0,5.784983742237091
1000,0.1,0.001,6,0.1,gof,840,30,5.565970929463704
1000,0.1,0.001,6,0.1,gof,1063,40,5.784196146329244
1000,0.1,0.001,6,0.1,gof,986,0,5.593416639169058
1000,0.1,0.001,6,0.1,gof,1173,50,5.465318322181702
1000,0.1,0.001,6,0.1,gof,816,50,5.48910276889801
1000,0.1,0.001,6,0.1,gof,636,30,5.441571855545044
1000,0.1,0.001,6,0.1,gof,634,140,5.691474306583404
1000,0.1,0.001,6,0.1,gof,784,50,4.920108270645142
1000,0.1,0.001,6,0.1,mle_no_pen,819,NA,22.917831420898438
1000,0.1,0.001,6,0.1,mle_no_pen,1148,NA,22.341487646102905
1000,0.1,0.001,6,0.1,mle_no_pen,811,NA,22.458027839660645
1000,0.1,0.001,6,0.1,mle_no_pen,802,NA,22.97236442565918
1000,0.1,0.001,6,0.1,mle_no_pen,821,NA,21.549742460250854
1000,0.1,0.001,6,0.1,mle_no_pen,976,NA,21.581282138824463
1000,0.1,0.001,6,0.1,mle_no_pen,982,NA,24.584531784057617
1000,0.1,0.001,6,0.1,mle_no_pen,1003,NA,23.11844563484192
1000,0.1,0.001,6,0.1,mle_no_pen,1158,NA,21.197736024856567
1000,0.1,0.001,6,0.1,mle_no_pen,840,NA,21.03036332130432
1000,0.1,0.001,6,0.1,mle_no_pen,833,NA,22.217439889907837
1000,0.1,0.001,6,0.1,mle_no_pen,830,NA,21.620463371276855
1000,0.1,0.001,6,0.1,mle_no_pen,809,NA,21.970680713653564
1000,0.1,0.001,6,0.1,mle_no_pen,1031,NA,22.526936054229736
1000,0.1,0.001,6,0.1,mle_no_pen,1168,NA,21.153545141220093
1000,0.1,0.001,6,0.1,mle_no_pen,1016,NA,22.764865398406982
1000,0.1,0.001,6,0.1,mle_no_pen,837,NA,22.904005527496338
1000,0.1,0.001,6,0.1,mle_no_pen,818,NA,21.03894352912903
1000,0.1,0.001,6,0.1,mle_no_pen,797,NA,21.122936964035034
1000,0.1,0.001,6,0.1,mle_no_pen,1020,NA,20.993525505065918
1000,0.1,0.001,6,0.1,mle_no_pen,847,NA,21.82793164253235
1000,0.1,0.001,6,0.1,mle_no_pen,849,NA,22.317572355270386
1000,0.1,0.001,6,0.1,mle_no_pen,797,NA,20.993666172027588
1000,0.1,0.001,6,0.1,mle_no_pen,793,NA,22.78168773651123
1000,0.1,0.001,6,0.1,mle_no_pen,828,NA,22.816203355789185
1000,0.1,0.001,6,0.1,mle_no_pen,1228,NA,21.924585103988647
1000,0.1,0.001,6,0.1,mle_no_pen,786,NA,22.56816339492798
1000,0.1,0.001,6,0.1,mle_no_pen,821,NA,22.934650659561157
1000,0.1,0.001,6,0.1,mle_no_pen,1016,NA,21.633184909820557
1000,0.1,0.001,6,0.1,mle_no_pen,1120,NA,22.608016967773438
1000,0.1,0.001,6,0.1,mle_no_pen,856,NA,22.259788513183594
1000,0.1,0.001,6,0.1,mle_no_pen,993,NA,21.36597228050232
1000,0.1,0.001,6,0.1,mle_no_pen,816,NA,21.196834087371826
1000,0.1,0.001,6,0.1,mle_no_pen,1027,NA,23.008826732635498
1000,0.1,0.001,6,0.1,mle_no_pen,995,NA,24.11927080154419
1000,0.1,0.001,6,0.1,mle_no_pen,842,NA,22.180026054382324
1000,0.1,0.001,6,0.1,mle_no_pen,797,NA,25.224122047424316
1000,0.1,0.001,6,0.1,mle_no_pen,1025,NA,22.27975344657898
1000,0.1,0.001,6,0.1,mle_no_pen,793,NA,22.119609355926514
1000,0.1,0.001,6,0.1,mle_no_pen,991,NA,23.067155599594116
1000,0.1,0.001,6,0.1,mle_no_pen,1012,NA,24.369621753692627
1000,0.1,0.001,6,0.1,mle_no_pen,828,NA,22.004045248031616
1000,0.1,0.001,6,0.1,mle_no_pen,797,NA,21.49903154373169
1000,0.1,0.001,6,0.1,mle_no_pen,802,NA,21.38149356842041
1000,0.1,0.001,6,0.1,mle_no_pen,846,NA,25.216824531555176
1000,0.1,0.001,6,0.1,mle_no_pen,837,NA,21.631495237350464
1000,0.1,0.001,6,0.1,mle_no_pen,809,NA,20.7053542137146
1000,0.1,0.001,6,0.1,mle_no_pen,2907,NA,22.44798994064331
1000,0.1,0.001,6,0.1,mle_no_pen,814,NA,21.920688152313232
1000,0.1,0.001,6,0.1,mle_no_pen,851,NA,22.224180221557617
1000,0.1,0.001,6,0.1,mle_no_pen,1003,NA,21.13839316368103
1000,0.1,0.001,6,0.1,mle_no_pen,1012,NA,22.138089179992676
1000,0.1,0.001,6,0.1,mle_no_pen,823,NA,21.32223081588745
1000,0.1,0.001,6,0.1,mle_no_pen,1006,NA,21.92209005355835
1000,0.1,0.001,6,0.1,mle_no_pen,974,NA,22.92533278465271
1000,0.1,0.001,6,0.1,mle_no_pen,991,NA,22.320205450057983
1000,0.1,0.001,6,0.1,mle_no_pen,1033,NA,22.496657848358154
1000,0.1,0.001,6,0.1,mle_no_pen,846,NA,22.096513509750366
1000,0.1,0.001,6,0.1,mle_no_pen,802,NA,20.710920095443726
1000,0.1,0.001,6,0.1,mle_no_pen,833,NA,22.064383268356323
1000,0.1,0.001,6,0.1,mle_no_pen,1003,NA,22.08293390274048
1000,0.1,0.001,6,0.1,mle_no_pen,1001,NA,21.318562507629395
1000,0.1,0.001,6,0.1,mle_no_pen,1023,NA,22.929349422454834
1000,0.1,0.001,6,0.1,mle_no_pen,1016,NA,21.7133629322052
1000,0.1,0.001,6,0.1,mle_no_pen,823,NA,21.868918657302856
1000,0.1,0.001,6,0.1,mle_no_pen,818,NA,21.47199010848999
1000,0.1,0.001,6,0.1,mle_no_pen,993,NA,20.976515293121338
1000,0.1,0.001,6,0.1,mle_no_pen,1010,NA,21.987576961517334
1000,0.1,0.001,6,0.1,mle_no_pen,826,NA,22.320160388946533
1000,0.1,0.001,6,0.1,mle_no_pen,816,NA,21.557518482208252
1000,0.1,0.001,6,0.1,mle_no_pen,1128,NA,21.268041610717773
1000,0.1,0.001,6,0.1,mle_no_pen,1003,NA,22.02701473236084
1000,0.1,0.001,6,0.1,mle_no_pen,665,NA,24.35237407684326
1000,0.1,0.001,6,0.1,mle_no_pen,795,NA,21.29130482673645
1000,0.1,0.001,6,0.1,mle_no_pen,818,NA,25.182570934295654
1000,0.1,0.001,6,0.1,mle_no_pen,846,NA,21.94287896156311
1000,0.1,0.001,6,0.1,mle_no_pen,991,NA,22.739245891571045
1000,0.1,0.001,6,0.1,mle_no_pen,830,NA,21.893980503082275
1000,0.1,0.001,6,0.1,mle_no_pen,1023,NA,23.067974090576172
1000,0.1,0.001,6,0.1,mle_no_pen,835,NA,21.82205629348755
1000,0.1,0.001,6,0.1,mle_no_pen,982,NA,23.258065462112427
1000,0.1,0.001,6,0.1,mle_no_pen,826,NA,22.261716842651367
1000,0.1,0.001,6,0.1,mle_no_pen,1010,NA,23.56357455253601
1000,0.1,0.001,6,0.1,mle_no_pen,826,NA,21.44015073776245
1000,0.1,0.001,6,0.1,mle_no_pen,993,NA,23.668585777282715
1000,0.1,0.001,6,0.1,mle_no_pen,816,NA,23.39564085006714
1000,0.1,0.001,6,0.1,mle_no_pen,1001,NA,21.498682737350464
1000,0.1,0.001,6,0.1,mle_no_pen,839,NA,22.208231210708618
1000,0.1,0.001,6,0.1,mle_no_pen,840,NA,21.95920491218567
1000,0.1,0.001,6,0.1,mle_no_pen,1438,NA,22.636501789093018
1000,0.1,0.001,6,0.1,mle_no_pen,986,NA,21.303361892700195
1000,0.1,0.001,6,0.1,mle_no_pen,997,NA,23.804775714874268
1000,0.1,0.001,6,0.1,mle_no_pen,816,NA,23.288395166397095
1000,0.1,0.001,6,0.1,mle_no_pen,809,NA,21.045913219451904
1000,0.1,0.001,6,0.1,mle_no_pen,807,NA,21.90608310699463
1000,0.1,0.001,6,0.1,mle_no_pen,1120,NA,21.55841326713562
1000,0.1,0.001,50,0.2,gof,769,10,33.75777535835902
1000,0.1,0.001,50,0.2,gof,1075,10,34.85582917928696
1000,0.1,0.001,50,0.2,gof,784,140,34.67832198143005
1000,0.1,0.001,50,0.2,gof,755,0,34.16529332002004
1000,0.1,0.001,50,0.2,gof,616,0,34.97837751706441
1000,0.1,0.001,50,0.2,gof,737,30,34.607574597994486
1000,0.1,0.001,50,0.2,gof,758,0,35.03240815003713
1000,0.1,0.001,50,0.2,gof,753,0,34.91307453711828
1000,0.1,0.001,50,0.2,gof,762,80,35.295909802118935
1000,0.1,0.001,50,0.2,gof,921,120,35.10716162919998
1000,0.1,0.001,50,0.2,gof,763,0,34.79477124611537
1000,0.1,0.001,50,0.2,gof,767,20,34.777497402826945
1000,0.1,0.001,50,0.2,gof,938,110,36.432044208049774
1000,0.1,0.001,50,0.2,gof,753,140,34.512382225195566
1000,0.1,0.001,50,0.2,gof,603,40,33.97309026320775
1000,0.1,0.001,50,0.2,gof,923,30,34.501722359657286
1000,0.1,0.001,50,0.2,gof,605,140,34.48616720040639
1000,0.1,0.001,50,0.2,gof,751,30,35.67280648549398
1000,0.1,0.001,50,0.2,gof,921,140,35.3095019698143
1000,0.1,0.001,50,0.2,gof,1068,110,33.787941281000776
1000,0.1,0.001,50,0.2,gof,1075,0,34.01172765493393
1000,0.1,0.001,50,0.2,gof,762,0,34.25156198342641
1000,0.1,0.001,50,0.2,gof,772,140,35.40881400903066
1000,0.1,0.001,50,0.2,gof,770,0,34.39316324392954
1000,0.1,0.001,50,0.2,gof,751,70,33.98248521089554
1000,0.1,0.001,50,0.2,gof,744,90,35.70716558297475
1000,0.1,0.001,50,0.2,gof,760,60,34.52162818908691
1000,0.1,0.001,50,0.2,gof,600,120,34.31767548720042
1000,0.1,0.001,50,0.2,gof,767,10,34.33298668464025
1000,0.1,0.001,50,0.2,gof,751,130,35.21239869991938
1000,0.1,0.001,50,0.2,gof,1093,110,37.03058514992396
1000,0.1,0.001,50,0.2,gof,749,120,34.56238581736883
1000,0.1,0.001,50,0.2,gof,1060,0,34.03217834234238
1000,0.1,0.001,50,0.2,gof,791,40,35.06603175799052
1000,0.1,0.001,50,0.2,gof,762,140,34.54652735789617
1000,0.1,0.001,50,0.2,gof,755,30,34.70387808084488
1000,0.1,0.001,50,0.2,gof,753,50,34.2839431087176
1000,0.1,0.001,50,0.2,gof,760,0,34.27664508422216
1000,0.1,0.001,50,0.2,gof,763,0,34.19364791711171
1000,0.1,0.001,50,0.2,gof,756,140,34.13561145464579
1000,0.1,0.001,50,0.2,gof,1070,90,34.119464914004006
1000,0.1,0.001,50,0.2,gof,746,40,34.86774683396022
1000,0.1,0.001,50,0.2,gof,927,10,34.75213661988576
1000,0.1,0.001,50,0.2,gof,763,0,35.79637558062871
1000,0.1,0.001,50,0.2,gof,746,10,34.2143501996994
1000,0.1,0.001,50,0.2,gof,748,110,34.40091292063395
1000,0.1,0.001,50,0.2,gof,756,130,34.898018606503804
1000,0.1,0.001,50,0.2,gof,763,140,34.425638592243196
1000,0.1,0.001,50,0.2,gof,753,0,37.046833992004395
1000,0.1,0.001,50,0.2,gof,762,140,35.76620946327845
1000,0.1,0.001,50,0.2,gof,921,100,34.92642681201299
1000,0.1,0.001,50,0.2,gof,755,0,36.63698716958364
1000,0.1,0.001,50,0.2,gof,1080,120,34.17507618665695
1000,0.1,0.001,50,0.2,gof,753,0,35.086419848601025
1000,0.1,0.001,50,0.2,gof,756,140,35.568594829241434
1000,0.1,0.001,50,0.2,gof,1085,30,34.68883313337962
1000,0.1,0.001,50,0.2,gof,1098,110,35.99286473989487
1000,0.1,0.001,50,0.2,gof,798,140,35.66843393246333
1000,0.1,0.001,50,0.2,gof,756,80,34.83900444904963
1000,0.1,0.001,50,0.2,gof,758,10,31.698433248202004
1000,0.1,0.001,50,0.2,gof,1080,80,35.99566012620926
1000,0.1,0.001,50,0.2,gof,751,50,36.885814197858174
1000,0.1,0.001,50,0.2,gof,914,130,35.618767301241554
1000,0.1,0.001,50,0.2,gof,594,110,34.72665668725968
1000,0.1,0.001,50,0.2,gof,755,0,35.12924176851909
1000,0.1,0.001,50,0.2,gof,762,10,34.90709471702576
1000,0.1,0.001,50,0.2,gof,755,120,34.856889184315996
1000,0.1,0.001,50,0.2,gof,927,0,35.3328393816948
1000,0.1,0.001,50,0.2,gof,744,0,33.979026873906456
1000,0.1,0.001,50,0.2,gof,776,140,35.78191471894582
1000,0.1,0.001,50,0.2,gof,921,10,33.87185778617859
1000,0.1,0.001,50,0.2,gof,748,10,32.62136748631795
1000,0.1,0.001,50,0.2,gof,753,0,34.33134911457697
1000,0.1,0.001,50,0.2,gof,751,130,34.667192324002585
1000,0.1,0.001,50,0.2,gof,1080,100,36.47090044418971
1000,0.1,0.001,50,0.2,gof,776,30,34.855125323931375
1000,0.1,0.001,50,0.2,gof,746,10,34.51999558210373
1000,0.1,0.001,50,0.2,gof,1060,70,33.7451162536939
1000,0.1,0.001,50,0.2,gof,746,0,35.69058954715729
1000,0.1,0.001,50,0.2,gof,763,40,34.651784392197925
1000,0.1,0.001,50,0.2,gof,770,0,34.19720948537191
1000,0.1,0.001,50,0.2,gof,749,140,34.929728507995605
1000,0.1,0.001,50,0.2,gof,910,10,35.125939921538034
1000,0.1,0.001,50,0.2,gof,742,0,34.46717493136724
1000,0.1,0.001,50,0.2,gof,790,140,35.20752085049947
1000,0.1,0.001,50,0.2,gof,927,120,35.53739312887192
1000,0.1,0.001,50,0.2,gof,765,0,35.07842240730921
1000,0.1,0.001,50,0.2,gof,770,0,35.409062381585436
1000,0.1,0.001,50,0.2,gof,918,140,34.60035208861033
1000,0.1,0.001,50,0.2,gof,918,0,34.62692222992579
1000,0.1,0.001,50,0.2,gof,918,80,35.55533326466878
1000,0.1,0.001,50,0.2,gof,918,120,35.07377911806107
1000,0.1,0.001,50,0.2,gof,1060,110,34.21654356320699
1000,0.1,0.001,50,0.2,gof,1078,30,34.17493606805802
1000,0.1,0.001,50,0.2,gof,756,120,34.53537966410319
1000,0.1,0.001,50,0.2,gof,762,0,33.42115564346314
1000,0.1,0.001,50,0.2,mle_no_pen,769,NA,2.2076253215471904
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.349629573027293
1000,0.1,0.001,50,0.2,mle_no_pen,784,NA,2.296720802783966
1000,0.1,0.001,50,0.2,mle_no_pen,755,NA,2.2494643727938333
1000,0.1,0.001,50,0.2,mle_no_pen,616,NA,2.302618412176768
1000,0.1,0.001,50,0.2,mle_no_pen,737,NA,2.3134827693303426
1000,0.1,0.001,50,0.2,mle_no_pen,758,NA,2.263141373793284
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.385456418991089
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.3351112802823386
1000,0.1,0.001,50,0.2,mle_no_pen,758,NA,2.3410855174064635
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.384637486934662
1000,0.1,0.001,50,0.2,mle_no_pen,767,NA,2.347089989980062
1000,0.1,0.001,50,0.2,mle_no_pen,938,NA,2.3785211642583213
1000,0.1,0.001,50,0.2,mle_no_pen,592,NA,2.3191213607788086
1000,0.1,0.001,50,0.2,mle_no_pen,767,NA,2.310110636552175
1000,0.1,0.001,50,0.2,mle_no_pen,760,NA,2.238575299580892
1000,0.1,0.001,50,0.2,mle_no_pen,770,NA,2.2927984992663064
1000,0.1,0.001,50,0.2,mle_no_pen,751,NA,2.357963573932648
1000,0.1,0.001,50,0.2,mle_no_pen,921,NA,2.160083532333374
1000,0.1,0.001,50,0.2,mle_no_pen,748,NA,2.2324068546295166
1000,0.1,0.001,50,0.2,mle_no_pen,1075,NA,2.246176091829936
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.3361793160438538
1000,0.1,0.001,50,0.2,mle_no_pen,938,NA,2.310173177719116
1000,0.1,0.001,50,0.2,mle_no_pen,770,NA,2.292102054754893
1000,0.1,0.001,50,0.2,mle_no_pen,912,NA,2.265721118450165
1000,0.1,0.001,50,0.2,mle_no_pen,744,NA,2.311099418004354
1000,0.1,0.001,50,0.2,mle_no_pen,760,NA,2.2450988849004108
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.2737411061922708
1000,0.1,0.001,50,0.2,mle_no_pen,767,NA,2.265130607287089
1000,0.1,0.001,50,0.2,mle_no_pen,751,NA,2.274824372927348
1000,0.1,0.001,50,0.2,mle_no_pen,765,NA,2.656211566925049
1000,0.1,0.001,50,0.2,mle_no_pen,910,NA,2.3162609855333964
1000,0.1,0.001,50,0.2,mle_no_pen,1060,NA,2.227954936027527
1000,0.1,0.001,50,0.2,mle_no_pen,791,NA,2.2929774125417075
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.3367775599161784
1000,0.1,0.001,50,0.2,mle_no_pen,755,NA,2.282946149508158
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.2045389652252196
1000,0.1,0.001,50,0.2,mle_no_pen,760,NA,2.2509918212890625
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.28338352839152
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.2443643609682717
1000,0.1,0.001,50,0.2,mle_no_pen,910,NA,2.2483004689216615
1000,0.1,0.001,50,0.2,mle_no_pen,746,NA,2.250441261132558
1000,0.1,0.001,50,0.2,mle_no_pen,927,NA,2.4945754369099933
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.3482264637947083
1000,0.1,0.001,50,0.2,mle_no_pen,746,NA,2.2750064015388487
1000,0.1,0.001,50,0.2,mle_no_pen,748,NA,2.3008723139762877
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.2815834283828735
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.2840588092803955
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.3419570485750834
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.373407411575317
1000,0.1,0.001,50,0.2,mle_no_pen,758,NA,2.346607232093811
1000,0.1,0.001,50,0.2,mle_no_pen,755,NA,2.445037285486857
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.3562906344731647
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.391845428943634
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.3228667537371317
1000,0.1,0.001,50,0.2,mle_no_pen,760,NA,2.397605264186859
1000,0.1,0.001,50,0.2,mle_no_pen,769,NA,2.3496259848276773
1000,0.1,0.001,50,0.2,mle_no_pen,798,NA,2.3000550707181295
1000,0.1,0.001,50,0.2,mle_no_pen,918,NA,2.3463141441345217
1000,0.1,0.001,50,0.2,mle_no_pen,758,NA,2.3784044782320657
1000,0.1,0.001,50,0.2,mle_no_pen,918,NA,2.4356966098149617
1000,0.1,0.001,50,0.2,mle_no_pen,751,NA,2.616584610939026
1000,0.1,0.001,50,0.2,mle_no_pen,914,NA,2.2528443535168967
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.2788925925890604
1000,0.1,0.001,50,0.2,mle_no_pen,755,NA,2.3377471804618835
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.2554112672805786
1000,0.1,0.001,50,0.2,mle_no_pen,755,NA,2.3010902365048724
1000,0.1,0.001,50,0.2,mle_no_pen,927,NA,2.274445378780365
1000,0.1,0.001,50,0.2,mle_no_pen,744,NA,2.259263014793396
1000,0.1,0.001,50,0.2,mle_no_pen,776,NA,2.373108772436778
1000,0.1,0.001,50,0.2,mle_no_pen,921,NA,2.18623552719752
1000,0.1,0.001,50,0.2,mle_no_pen,748,NA,2.2705409288406373
1000,0.1,0.001,50,0.2,mle_no_pen,753,NA,2.505999231338501
1000,0.1,0.001,50,0.2,mle_no_pen,912,NA,2.2876111547152203
1000,0.1,0.001,50,0.2,mle_no_pen,1080,NA,2.5346262653668723
1000,0.1,0.001,50,0.2,mle_no_pen,776,NA,2.417426534493764
1000,0.1,0.001,50,0.2,mle_no_pen,746,NA,2.277285865942637
1000,0.1,0.001,50,0.2,mle_no_pen,742,NA,2.207732081413269
1000,0.1,0.001,50,0.2,mle_no_pen,746,NA,2.322267746925354
1000,0.1,0.001,50,0.2,mle_no_pen,763,NA,2.2107416868209837
1000,0.1,0.001,50,0.2,mle_no_pen,770,NA,2.268515090147654
1000,0.1,0.001,50,0.2,mle_no_pen,749,NA,2.4130756219228107
1000,0.1,0.001,50,0.2,mle_no_pen,910,NA,2.3096802035967507
1000,0.1,0.001,50,0.2,mle_no_pen,742,NA,2.290610941251119
1000,0.1,0.001,50,0.2,mle_no_pen,621,NA,2.319130317370097
1000,0.1,0.001,50,0.2,mle_no_pen,927,NA,2.3846293528874716
1000,0.1,0.001,50,0.2,mle_no_pen,765,NA,2.3581005970637006
1000,0.1,0.001,50,0.2,mle_no_pen,770,NA,2.280926525592804
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.292496112982432
1000,0.1,0.001,50,0.2,mle_no_pen,918,NA,2.331739429632823
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.413156576951345
1000,0.1,0.001,50,0.2,mle_no_pen,1080,NA,2.3107962886492412
1000,0.1,0.001,50,0.2,mle_no_pen,742,NA,2.338500924905141
1000,0.1,0.001,50,0.2,mle_no_pen,593,NA,2.246876299381256
1000,0.1,0.001,50,0.2,mle_no_pen,756,NA,2.254719316959381
1000,0.1,0.001,50,0.2,mle_no_pen,762,NA,2.3035879015922545
1000,0.1,0.001,30,0.2,gof,765,90,21.016326308250427
1000,0.1,0.001,30,0.2,gof,741,20,21.036556895573934
1000,0.1,0.001,30,0.2,gof,749,0,22.06657407283783
1000,0.1,0.001,30,0.2,gof,755,0,21.73544284502665
1000,0.1,0.001,30,0.2,gof,946,0,21.03947068452835
1000,0.1,0.001,30,0.2,gof,1060,40,20.599133586883546
1000,0.1,0.001,30,0.2,gof,751,0,20.838584983348845
1000,0.1,0.001,30,0.2,gof,904,140,21.26691525777181
1000,0.1,0.001,30,0.2,gof,769,30,21.278373865286508
1000,0.1,0.001,30,0.2,gof,749,140,20.9380508462588
1000,0.1,0.001,30,0.2,gof,751,70,20.687358311812083
1000,0.1,0.001,30,0.2,gof,633,120,21.648998133341472
1000,0.1,0.001,30,0.2,gof,938,60,21.14044616619746
1000,0.1,0.001,30,0.2,gof,923,120,21.115480176607768
1000,0.1,0.001,30,0.2,gof,935,10,21.847890611489614
1000,0.1,0.001,30,0.2,gof,1073,60,21.153986668586732
1000,0.1,0.001,30,0.2,gof,1356,30,20.894866768519083
1000,0.1,0.001,30,0.2,gof,741,0,21.422924307982125
1000,0.1,0.001,30,0.2,gof,895,60,20.993920254707337
1000,0.1,0.001,30,0.2,gof,1080,80,22.37998471260071
1000,0.1,0.001,30,0.2,gof,779,10,21.717898559570312
1000,0.1,0.001,30,0.2,gof,756,140,20.79949044386546
1000,0.1,0.001,30,0.2,gof,918,70,22.008561277389525
1000,0.1,0.001,30,0.2,gof,756,130,20.603972208499908
1000,0.1,0.001,30,0.2,gof,756,110,21.217946151892345
1000,0.1,0.001,30,0.2,gof,895,110,21.22688575585683
1000,0.1,0.001,30,0.2,gof,776,140,22.283890151977538
1000,0.1,0.001,30,0.2,gof,910,30,21.555812033017478
1000,0.1,0.001,30,0.2,gof,912,0,21.18687813282013
1000,0.1,0.001,30,0.2,gof,753,0,21.347037335236866
1000,0.1,0.001,30,0.2,gof,901,120,20.83955859343211
1000,0.1,0.001,30,0.2,gof,749,90,21.29417449235916
1000,0.1,0.001,30,0.2,gof,753,0,21.315695703029633
1000,0.1,0.001,30,0.2,gof,1043,40,20.43792015314102
1000,0.1,0.001,30,0.2,gof,749,50,21.791559624671937
1000,0.1,0.001,30,0.2,gof,1083,140,21.08852399190267
1000,0.1,0.001,30,0.2,gof,889,110,21.510949476559958
1000,0.1,0.001,30,0.2,gof,744,140,21.368951412041984
1000,0.1,0.001,30,0.2,gof,758,10,20.69358605146408
1000,0.1,0.001,30,0.2,gof,921,60,22.068310622374216
1000,0.1,0.001,30,0.2,gof,755,70,20.942194843292235
1000,0.1,0.001,30,0.2,gof,600,90,21.453332002957662
1000,0.1,0.001,30,0.2,gof,767,40,21.140468513965608
1000,0.1,0.001,30,0.2,gof,921,120,21.284701069196064
1000,0.1,0.001,30,0.2,gof,809,40,21.582425232728323
1000,0.1,0.001,30,0.2,gof,763,90,20.824734365940095
1000,0.1,0.001,30,0.2,gof,756,0,21.531277104218802
1000,0.1,0.001,30,0.2,gof,893,110,20.853833945592246
1000,0.1,0.001,30,0.2,gof,918,0,21.097175681591033
1000,0.1,0.001,30,0.2,gof,914,140,21.764274887243907
1000,0.1,0.001,30,0.2,gof,1078,40,21.022508227825163
1000,0.1,0.001,30,0.2,gof,753,130,21.31164215008418
1000,0.1,0.001,30,0.2,gof,604,10,21.37868796189626
1000,0.1,0.001,30,0.2,gof,897,0,20.73715637922287
