name,label,ccc,p_log,replicates,Method,Draw,ccc_hat,selected_lambda,time
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1477,50,5.553829701741536
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1599,30,5.707839520772298
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1607,0,5.671402855714162
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1477,NA,28.851634979248047
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1599,NA,29.72520923614502
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1607,NA,29.26674723625183
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,3198,0,6.870156792799632
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,2901,0,6.323224894205729
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2912,0,6.1913006067276
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,3198,NA,43.71383285522461
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,2901,NA,45.224722385406494
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2912,NA,46.09015488624573
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1473,70,5.4844402313232425
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1491,0,5.528648483753204
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1607,0,5.493128470579783
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1473,NA,29.271311283111572
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1491,NA,30.194607496261597
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1607,NA,28.443337440490723
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,2935,0,6.477388699849446
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,3186,0,6.187072702248892
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,3175,0,7.354991245269775
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,2935,NA,44.30588674545288
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,3186,NA,43.569326400756836
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,3175,NA,44.16214919090271
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1482,40,5.3893734335899355
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1477,10,5.633005030949911
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1466,10,5.461803313096365
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1482,NA,27.38343095779419
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1477,NA,31.192872047424316
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1466,NA,30.58144736289978
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,2951,0,6.336133964856466
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,2898,0,6.7407081166903176
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2939,105,7.286860926946004
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,2951,NA,46.84233355522156
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,2898,NA,41.887035608291626
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2939,NA,44.845168352127075
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1493,0,5.5488126118977865
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1586,0,5.416387621561686
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1475,0,5.394198687871297
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1493,NA,28.105934858322144
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1586,NA,28.308239936828613
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1475,NA,29.786113500595093
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,3182,0,8.28163404862086
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,2930,0,6.787108190854391
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2919,0,6.021819527943929
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,3182,NA,48.6837203502655
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,2930,NA,42.86189389228821
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2919,NA,42.66904163360596
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1601,0,5.446535921096801
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1455,0,5.4211422880490625
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1475,0,5.620844272772471
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1601,NA,29.1857807636261
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1455,NA,31.131415605545044
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1475,NA,29.674145460128784
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,2939,0,5.85398694674174
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,2950,0,6.692413600285848
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2935,0,4.791640917460124
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,2939,NA,43.456032037734985
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,2950,NA,41.60483145713806
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2935,NA,44.59588670730591
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1486,0,5.4383229374885556
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1630,0,5.45756444533666
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1461,0,5.402660421530405
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1486,NA,31.400343418121338
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1630,NA,30.437471866607666
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1461,NA,29.773910522460938
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,3225,0,6.297242518266042
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,2919,0,5.442219467957814
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2955,0,5.567518997192383
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,3225,NA,44.91340255737305
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,2919,NA,42.834248781204224
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2955,NA,44.316110610961914
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.1,1461,0,5.397752475738526
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.2,1484,0,5.497697174549103
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,gof,r1.3,1496,5,5.534284909566243
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.1,1461,NA,28.205108642578125
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.2,1484,NA,29.5577392578125
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 14)",1000,0.9937285,14,mle_no_pen,r1.3,1496,NA,29.713483810424805
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.1,2958,0,6.254312002658844
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.2,3192,20,5.291888058185577
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,gof,r1.3,2937,0,4.828928514321645
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.1,2958,NA,44.668007612228394
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.2,3192,NA,45.01610803604126
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 14)",2000,0.9937285,14,mle_no_pen,r1.3,2937,NA,42.43525505065918
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,gof,r1.1,1554,0,4.868276230494181
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,gof,r1.2,1590,0,4.59205508629481
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,gof,r1.3,1443,0,4.602397267023722
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,gof,r1.4,1462,0,4.871134599049886
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,mle_no_pen,r1.1,1554,NA,25.565492153167725
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,mle_no_pen,r1.2,1590,NA,26.724472999572754
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,mle_no_pen,r1.3,1443,NA,25.553564310073853
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 14)",1000,0.99,14,mle_no_pen,r1.4,1462,NA,25.439609050750732
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 14)",2000,0.99,14,gof,r1.1,3128,0,5.460056845347086
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 14)",2000,0.99,14,gof,r1.2,2887,0,5.066332149505615
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 14)",2000,0.99,14,gof,r1.3,2876,0,6.2082350293795265
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 14)",2000,0.99,14,gof,r1.4,2889,0,4.516377687454224
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 14)",2000,0.99,14,mle_no_pen,r1.1,3128,NA,37.97455358505249
