method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[3] GOF,1e3,0.01,1e-5,14,1523,523,0.00634810955191215,9.945276308066061e-6,30,2675.235999999997,1,5,5,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,202.1,797.9,0.07863563145456207,1.04512841463104e-5,50,10447.501999999979,1,1,1,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,167.6,832.4,0.10296711994988426,9.216252164746357e-6,45,10093.62599999999,1,2,2,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,203.1,796.9,0.08342148020319413,9.047018759213975e-6,55,10048.164999999979,1,3,3,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,313.8,686.2,0.0711305734879203,9.07168993443243e-6,50,9719.856,1,4,4,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,750.8,249.20000000000005,0.0273215322371013,9.896539333988478e-6,45,9856.697999999975,1,5,5,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.1,0.1,6,1095,95,0.09178582198972488,0.10618533850534731,NA,53.983,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,642,358,0.16736412526087535,0.10106658573866109,NA,56.852999999999994,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,699,301,0.161571569266848,0.12074582382235396,NA,59.656000000000006,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1596,596,0.06019522735324866,0.09789238234781929,NA,54.105999999999995,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,708,292,0.15760424037159942,0.10461323181653283,NA,60.940000000000026,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,304.9,695.1,0.6692548769912902,0.20329158099688813,55,13911.344000000001,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,265.45,734.55,0.8964105395348311,0.20660137766180203,60,13911.566,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,282.35,717.65,0.8657444818401963,0.24021947018738155,60,14340.701000000001,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,312.3,687.7,0.6541893707732394,0.19609899634588407,60,13626.125999999997,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,323.35,676.65,0.59558991413743,0.17221843285225832,45,14267.91799999999,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1306.1,306.0999999999999,0.08772449393025841,0.10656378178830858,0,4596.138,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,589.9,410.1,0.19542841616997111,0.10409501945367662,0,4582.96,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,946.7,53.299999999999955,0.15276991543427432,0.12117035180080503,0,4770.812,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1841.4,841.4000000000001,0.07466659514730062,0.1025323704147409,0,4577.126999999999,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,716.6,283.4,0.15694517619172188,0.1045814767925508,0,4757.777999999998,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1095,95,0.09178585953781168,0.1061853947688574,0,1193.349,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,642,358,0.16736412526082142,0.10106658573862043,0,1274.429,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,699,301,0.1615715692678942,0.12074582382360215,0,1316.2440000000001,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1596,596,0.0601952273524818,0.09789238234371372,0,1226.9,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,708,292,0.1576042403690088,0.10461323181470224,0,1320.7579999999998,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1306.1,306.0999999999999,0.08772449393025841,0.10656378178830858,0,4582.178,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,589.9,410.1,0.19542841616997111,0.10409501945367662,0,4566.204000000001,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,946.7,53.299999999999955,0.15276991543427432,0.12117035180080503,0,4770.875,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1841.4,841.4000000000001,0.07466659514730062,0.1025323704147409,0,4576.496000000001,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,716.6,283.4,0.15694517619172188,0.1045814767925508,0,4766.0300000000025,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,10,916,84,0.11112768973626208,0.10193817502282845,NA,93.779,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,746,254,0.14538999046466403,0.11229412265109401,NA,97.144,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,850,150,0.12482912431508068,0.10288886924535182,NA,94.79000000000008,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,714,286,0.15026932102509188,0.10868616886374241,NA,90.13200000000006,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,1160,160,0.08706666563605725,0.10521979846349624,NA,90.93400000000008,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,367.35,632.65,0.4326753660248799,0.1539571162178879,55,20725.724000000017,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,340.9,659.1,0.5147466507248626,0.1743500052253653,60,21174.669999999984,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,373.4,626.6,0.4348254422107678,0.15258829882661257,55,21620.274999999994,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,373.35,626.65,0.4135152709139789,0.15189956520619535,45,21140.446999999986,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,374.8,625.2,0.44240112441932494,0.16601815363366107,60,20878.524000000005,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,917.6,82.39999999999998,0.11564122158020684,0.10035967037240465,0,6946.570999999996,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,705.7,294.29999999999995,0.16494183673367124,0.11518280163088368,0,7199.368000000002,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,834.8,165.20000000000005,0.1324781742292989,0.1032312705435556,5,7226.832999999991,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,753.1,246.89999999999998,0.15541484564498306,0.10906903143939684,0,7023.0350000000035,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,1128.7,128.70000000000005,0.10037902779357859,0.10599007291890498,0,7037.274000000005,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,916,84,0.11112768973616688,0.10193817502266055,0,1960.503999999999,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,746,254,0.14538999046316262,0.11229412264990482,0,2033.8559999999998,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,850,150,0.12482912430953647,0.1028888692441195,0,1973.2829999999994,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,714,286,0.1502693210256183,0.10868616886354175,0,1902.0560000000005,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1160,160,0.08706666563650561,0.10521979846378315,0,1947.3529999999992,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,917.6,82.39999999999998,0.11564122158020684,0.10035967037240465,0,6404.612999999998,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,705.7,294.29999999999995,0.16494183673367124,0.11518280163088368,0,6634.185000000005,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,1030.4,30.40000000000009,0.10485293471766761,0.09869786012018589,0,6717.307999999997,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,753.1,246.89999999999998,0.15541484564498306,0.10906903143939684,0,6497.12000000001,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,1128.7,128.70000000000005,0.10037902779357859,0.10599007291890498,0,6511.543000000005,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,14,746,254,0.14431430141040513,0.10700331603616775,NA,130.40599999999995,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,944,56,0.10982469282699653,0.1055533512518506,NA,129.81899999999996,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,882,118,0.11673612521526598,0.10226347076830179,NA,127.85300000000007,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,1408,408,0.06654809470786018,0.09671195947013403,NA,114.60899999999992,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,825,175,0.12705513200063379,0.10318162121231472,NA,122.45700000000011,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,393.7,606.3,0.38568516110076173,0.14646601486076452,55,26953.007999999973,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,431.45,568.55,0.33631591722175636,0.14393745087374415,55,26877.390000000014,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,407.55,592.45,0.36003591596618045,0.1417600793127864,60,26619.367000000027,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,435.55,564.45,0.3149530498028303,0.13818439227316565,60,25012.176999999967,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,406.65,593.35,0.3671078622001748,0.1420028630780887,60,25666.093999999983,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,699.7,300.29999999999995,0.16631540100301048,0.10943166528440074,5,9554.861000000004,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,922.8,77.20000000000005,0.12125100465798629,0.11007308763366194,0,9636.027000000002,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,863.8,136.20000000000005,0.12556369958325492,0.10329955195730046,0,9562.804999999993,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,1278,278,0.0801477825507913,0.09916233707198414,5,8945.930999999982,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,963.9,36.10000000000002,0.12595188599166102,0.10515251312663916,0,9755.994000000006,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,746,254,0.14431366754936928,0.10700403614956457,0,2788.5420000000013,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,944,56,0.10982469282735324,0.10555335125204694,0,2705.006999999998,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,882,118,0.11673612521529922,0.1022634707683153,0,2694.8410000000003,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,1408,408,0.06654809470768396,0.09671195946982693,0,2483.5729999999967,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,825,175,0.12705506877858616,0.10318164208519376,0,2638.2490000000034,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,785.6,214.39999999999998,0.14727129434967123,0.10626717075677203,0,8969.71699999999,2,1,6,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,922.8,77.20000000000005,0.12125100465798629,0.11007308763366194,0,9435.94200000001,2,2,7,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,863.8,136.20000000000005,0.12556369958325492,0.10329955195730046,0,9320.475999999995,2,3,8,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1719.8,719.8,0.060464725736314125,0.09581792142936432,0,8970.522999999986,2,4,9,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,963.9,36.10000000000002,0.12595188599166102,0.10515251312663916,0,9563.504000000015,2,5,10,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.01,1e-5,6,1710,710,0.005676013406424171,1.1013338723985195e-5,NA,54.617999999999995,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1763,763,0.005504595596471878,9.460877569965643e-6,NA,57.44399999999996,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,464,536,0.021922833678300207,1.0141755053306926e-5,NA,56.33099999999996,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,2304,1304,0.004154433466335742,8.425754102070117e-6,NA,63.75799999999998,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,2381,1381,0.004227664244261268,9.8002024914163e-6,NA,63.69100000000003,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,215.6,784.4,0.13354651196567863,1.1238582111077917e-5,60,15367.25,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,177.6,822.4,0.11409431774343605,7.951415778122517e-6,50,15144.179000000004,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,208.6,791.4,0.1110233055434041,9.976196648340946e-6,60,15090.574999999997,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,240.4,759.6,0.11520216097555432,9.594873698452743e-6,60,15370.347000000009,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,264.6,735.4,0.07830041395699654,8.280476132014297e-6,55,15722.938999999998,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1473.8,473.79999999999995,0.006845397732896874,1.0907234613096278e-5,0,5097.861000000001,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1408,408,0.007012759436801098,9.286771110985475e-6,5,4931.979000000003,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1288.2,288.20000000000005,0.009585155542394917,1.0862206503666359e-5,0,4833.533000000003,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1626.8,626.8,0.006117963010004857,8.485321828159285e-6,0,5044.402000000002,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1457,457,0.007966359424572016,1.0110744121101657e-5,5,5206.544000000002,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,183,817,0.07632036137659025,7.370434333361858e-6,55,1221.268,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,181,819,0.08271236970274329,9.371009604704131e-6,50,1228.6399999999994,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,140,860,0.12455791067581187,1.205881262877445e-5,60,1236.164999999999,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,308,692,0.037445718059840524,7.1975264761712845e-6,50,1337.5600000000013,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,692,308,0.01627704635698608,8.807217413492234e-6,30,1308.6530000000002,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,268.3,731.7,0.1067033648606217,9.629797252356162e-6,60,5093.5589999999975,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,188.6,811.4,0.1039569825622022,7.258263666967173e-6,50,4928.990000000002,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,209.9,790.1,0.10796933912149397,9.262785584196209e-6,45,4805.885999999999,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,194.8,805.2,0.12701539150031058,7.329927256146205e-6,50,5069.5740000000005,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,247.5,752.5,0.09057758517655962,7.916717136072387e-6,55,4895.75,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,10,1482,482,0.006624266196161412,1.031125427716268e-5,NA,91.08999999999992,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1741,741,0.005600036560266434,1.022200168209816e-5,NA,93.98400000000015,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1767,767,0.005451927906667844,8.98354871634669e-6,NA,104.1880000000001,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1742,742,0.0055566923455486784,1.0164344486568905e-5,NA,98.51199999999994,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1941,941,0.004741110957982352,9.791415946729772e-6,NA,90.41100000000006,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,161.6,838.4,0.10797085911601713,1.0225582841550027e-5,60,21194.77799999999,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,174.75,825.25,0.09679769060825666,1.0831644312279696e-5,60,21427.725000000035,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,189.2,810.8,0.0905235286931311,8.55370566031386e-6,60,21007.50999999995,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,167.3,832.7,0.09769176749294838,9.85644541108692e-6,60,20786.08400000003,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,176,824,0.08497513384707402,1.017583070518355e-5,60,20204.581999999995,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1530,530,0.00658226647387483,1.0567216188773813e-5,0,7292.8399999999965,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1515.6,515.5999999999999,0.00661029862637297,9.845358109185692e-6,0,7519.437000000005,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1369.7,369.70000000000005,0.007201817203344925,9.275694133079518e-6,10,7544.5639999999985,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1569.4,569.4000000000001,0.006343545189880445,9.869946409329823e-6,0,7567.830999999991,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1745.2,745.2,0.00533956580616091,1.0081766973981135e-5,5,7119.989000000001,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,206,794,0.06571224926856177,7.521313642968943e-6,55,1853.9249999999993,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,180,820,0.07821068368424049,8.001982214417888e-6,60,1975.5629999999983,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,308,692,0.03924383812135208,6.425136721277178e-6,60,2009.321,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1144,144,0.008635931587429355,8.960182058633928e-6,45,2011.7920000000013,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,958,42,0.009884631363248294,8.777352852357503e-6,60,1874.4959999999992,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,159.5,840.5,0.11278335384019769,1.1205007312228932e-5,60,6738.510999999999,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,157,843,0.10556579849588482,9.49412382027658e-6,60,6966.4649999999965,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,185.4,814.6,0.0973669915940482,8.821375462317181e-6,60,7041.082999999999,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,167.4,832.6,0.09745777805348006,9.103968668812489e-6,60,7068.577999999994,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,179.5,820.5,0.0819218346674718,1.0089456355119626e-5,60,6739.921000000002,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,14,1733,733,0.005568822087884834,9.650285430800952e-6,NA,127.26200000000017,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,2304,1304,0.004234622477925173,1.0139867875448794e-5,NA,129.79500000000007,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,2132,1132,0.004521909123045886,1.0091338438291837e-5,NA,129.9970000000003,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1670,670,0.005456703973735849,8.92685885129275e-6,NA,133.00999999999976,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1829,829,0.005487666525095264,8.986576601567726e-6,NA,138.70899999999983,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,238.6,761.4,0.08040138780219372,1.0559445239997274e-5,45,25260.607000000018,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,1617.1,617.0999999999999,0.006272618059749056,1.0322761023697294e-5,5,26300.09799999994,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,221.15,778.85,0.08609318629045049,1.066520441991796e-5,60,27122.726999999955,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,152.05,847.95,0.09918323467597562,1.0243064969237938e-5,50,28360.694000000018,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,1513.35,513.3499999999999,0.006892479674947619,8.96191625806995e-6,15,29510.263999999966,2,5,10,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1266.9,266.9000000000001,0.012581923499315167,9.899590489434509e-6,15,9581.363000000012,2,1,6,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1799.4,799.4000000000001,0.005631228633048864,9.917293025670553e-6,0,9966.915999999997,2,2,7,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1780.2,780.2,0.005420386402793769,9.943206760464355e-6,0,9902.589000000007,2,3,8,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1358.7,358.70000000000005,0.006872110795798738,8.832089583611946e-6,15,9672.157999999996,2,4,9,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
