method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[3] GOF,1e3,0.1,1e-5,10,844,156,0.13706931487115065,6.500844363082096e-6,100,11085.215999999986,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,853,147,0.1280647079367,0.0011367937324536534,NA,766.9539999999997,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1155,155,0.08717036912614315,0.001219617865239368,NA,759.1319999999996,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1188,188,0.08331808170809862,0.001131814967542857,NA,783.9150000000009,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,836,164,0.12640322827469921,0.0011138116594868594,NA,756.9890000000014,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,949,51,0.11261559515862118,0.0011001148827308803,NA,763.1890000000003,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,983,17,0.10555477269507146,6.48113904484225e-6,NA,1073.4570000000003,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,989,11,0.0975317680070619,6.622448957378698e-6,NA,1031.932999999999,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,866,134,0.1278125460395748,8.335197630863701e-6,NA,1079.1039999999994,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,861,139,0.13014336843145347,8.504427379150602e-6,NA,1096.1460000000006,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1003,3,0.09616314774043955,6.639575163906722e-6,NA,1057.7829999999994,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1066,66,0.09237299553803983,9.681051856171306e-4,50,10951.627000000008,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1050,50,0.10163465303487126,0.0011639524790620416,10,10489.15300000002,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1080,80,0.09575918398083692,0.001018184889255867,110,10551.584999999992,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,836,164,0.12640322827469921,0.0011138116594868594,0,10327.089000000007,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,949,51,0.11261559515862118,0.0011001148827308803,0,10364.275999999983,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,843,157,0.13410431445848464,5.831785840695046e-6,80,14723.40400000001,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,848,152,0.13256838871576812,4.721110170574942e-6,90,15534.762000000017,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,1010,10,0.09348548047776484,6.628358160180421e-6,30,15956.895000000019,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,1004,4,0.09589918627956141,6.648736178593428e-6,50,15893.407999999996,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,860,140,0.13683356174528977,6.005652519341859e-6,140,14985.21100000001,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,829,171,0.13874506212404922,0.001272765131617448,NA,248.54,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,845,155,0.12509439844475576,0.0011079926824417753,NA,246.28300000000002,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1036,36,0.09907172116358492,0.00111711515583167,NA,240.04900000000004,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,920,80,0.11035627349991015,0.0011210116935030574,NA,229.923,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,911,89,0.11293646478917374,0.001037030873977312,NA,235.49699999999996,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,866,134,0.1298989519077409,5.958800879241537e-6,NA,339.8319999999999,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,846,154,0.13303703446709164,6.928264020695664e-6,NA,348.28,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,842,158,0.13472483689931478,7.880273023404262e-6,NA,340.78499999999985,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,840,160,0.1368220343129172,8.329666492072479e-6,NA,341.11799999999994,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,852,148,0.13198706647208477,8.360948159683134e-6,NA,339.43399999999974,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,726,274,0.17035708235593391,0.0012553314620103611,80,3660.399,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,845,155,0.12509439844475576,0.0011079926824417753,0,3679.7940000000003,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1036,36,0.0988783481098751,9.891953866474049e-4,20,3669.6320000000005,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,920,80,0.11316861928286781,0.001023363264541955,40,3563.8989999999994,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,911,89,0.11293646478917374,0.001037030873977312,0,3597.052999999998,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,866,134,0.13143819758628295,6.0169146488762375e-6,20,5201.126,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,846,154,0.14632137282843508,7.1851559936275415e-6,80,5248.903999999999,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,842,158,0.1352920103783917,6.436658967930264e-6,60,5242.473000000002,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,840,160,0.13855161346601116,6.368968033737889e-6,80,5317.008000000002,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,852,148,0.13648154560113518,6.092219477185075e-6,120,5240.343000000001,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1056,56,0.08987508466237298,0.0010742716595100983,NA,402.2370000000001,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1140,140,0.08098229989935084,9.270302602504363e-4,NA,382.991,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1329,329,0.07165120091146447,9.513816284922394e-4,NA,391.66100000000006,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,926,74,0.10983341990328135,0.0010288640172594183,NA,393.98199999999997,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1010,10,0.09676741857055438,0.0010451675289822786,NA,381.33299999999963,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,866,134,0.13008041393591754,7.387542394961274e-6,NA,558.5910000000003,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,982,18,0.09776108870228739,6.629657587637218e-6,NA,556.7400000000007,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,994,6,0.097301123647818,6.648472026104056e-6,NA,569.5360000000001,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,850,150,0.13099055247141317,8.322755653654785e-6,NA,559.1379999999999,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,992,8,0.09803700695282519,6.623537194604583e-6,NA,542.7030000000004,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,951,49,0.10763335543319748,0.001067389338935323,40,6037.460999999996,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1140,140,0.08150088311205954,9.283651546458901e-4,60,5805.459999999999,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1533,533,0.05575402916877667,8.128091217390366e-4,20,5926.119999999995,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,926,74,0.11219714751881837,0.0010083988732275113,30,5915.518000000004,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1010,10,0.09676741857055438,0.0010451675289822786,0,5772.808999999994,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,866,134,0.13590225861375044,7.497136333183429e-6,130,8501.539999999994,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,842,158,0.13621792484572265,5.874273484402021e-6,100,8247.180999999997,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,994,6,0.1003944429447127,6.130593126806871e-6,120,8250.077000000005,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,992,8,0.0974884393799695,6.634967584969638e-6,80,8271.843999999997,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,992,8,0.10023863755164925,5.888640211846355e-6,100,8347.979000000007,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,845,155,0.12470126368744283,0.001113729273586266,NA,538.8760000000002,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1140,140,0.0872820385473427,0.0011650030555372315,NA,527.9950000000008,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,720,280,0.17177818622723096,0.0013330798368722913,NA,539.5959999999995,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,826,174,0.12983058867420763,0.0011745122842091388,NA,537.7360000000008,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,853,147,0.12881966396764083,0.001127648620303084,NA,567.6450000000004,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,1010,10,0.09585613269400879,6.633617289733398e-6,NA,779.3619999999992,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,852,148,0.13163965466813982,8.518936150511591e-6,NA,796.8809999999994,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,850,150,0.12798181416595225,8.66759412868736e-6,NA,772.8709999999992,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,992,8,0.09648729955035898,6.588769224798996e-6,NA,779.8869999999988,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,989,11,0.09719307411802583,6.658449031647786e-6,NA,772.5319999999992,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,845,155,0.12470126368744283,0.001113729273586266,0,7601.311999999991,19,1,91,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,726,274,0.16452274669421574,0.0011750235786965307,120,7498.181000000011,19,2,92,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1028,28,0.09668516858838486,0.0010345058454345806,40,7625.352999999988,19,3,93,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,826,174,0.13296937298240397,0.0011811121926678337,10,7819.069000000018,19,4,94,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1280,280,0.07424345094599905,9.59229972989786e-4,40,7836.566999999981,19,5,95,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,1010,10,0.0982377570041085,6.039316439691184e-6,130,11072.092999999993,19,1,91,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,852,148,0.1381910822167874,6.14451879165089e-6,140,10482.769,19,2,92,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,992,8,0.09715925766166383,6.621851993620761e-6,50,9814.019,19,3,93,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,850,150,0.13465428110296668,7.260886314728239e-6,110,10006.231999999989,19,4,94,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,989,11,0.10509121957348878,6.6594356587860395e-6,60,10086.152000000002,19,5,95,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,920,80,0.11686162716889055,0.0012619373959587578,NA,248.33200000000002,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1133,133,0.08271366117462095,9.227212952539715e-4,NA,246.64899999999997,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,954,46,0.1065178010895004,0.0010641792462213985,NA,242.25300000000004,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,958,42,0.10409585929125502,0.001055992721071983,NA,250.05599999999993,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1292,292,0.07310806478761078,9.509454723795456e-4,NA,239.91199999999992,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,1398,398,0.05573718742504266,7.98503792022391e-6,NA,363.5050000000001,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,964,36,0.09930096476326022,6.681101893830576e-6,NA,361.72900000000004,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,854,146,0.13187739144991198,8.759050101038056e-6,NA,364.46400000000017,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,838,162,0.135997700881294,8.306567250781898e-6,NA,343.52,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,999,1,0.09869341674873115,6.639776867415504e-6,NA,361.73900000000003,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1022,22,0.10105167792484801,0.0011736637846361203,20,3619.6200000000003,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1133,133,0.08302116168080655,9.23810946573335e-4,20,3629.212,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,954,46,0.1065178010895004,0.0010641792462213985,0,3645.147000000001,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,958,42,0.10409585929125502,0.001055992721071983,0,3658.2329999999984,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1292,292,0.07310806478761078,9.509454723795456e-4,0,3718.3070000000007,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,839,161,0.14419684059523788,7.350246026591232e-6,130,5315.939999999999,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,964,36,0.10255296085524308,6.686787266446474e-6,100,5382.832000000002,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,854,146,0.13871652457173456,7.446242905436584e-6,120,5371.388999999999,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,838,162,0.14100302247325924,6.033536526245172e-6,90,5153.419999999998,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,999,1,0.10215677416281403,6.6466054019152416e-06,110,5396.360000000001,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1030,30,0.09948351110412819,0.0011228593291900328,NA,385.74299999999994,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,954,46,0.10824706108533638,0.0010771245904377712,NA,405.3130000000001,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,969,31,0.10351283970323356,0.001156387545823128,NA,408.7099999999996,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1030,30,0.09364801145653685,0.001157162973830137,NA,384.02599999999984,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,938,62,0.10859634620697671,0.0010677473283885373,NA,399.4959999999992,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,839,161,0.13390253717549044,8.747709900531325e-6,NA,593.7849999999999,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,1422,422,0.058782079602219955,8.12391225011684e-6,NA,602.6190000000006,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,856,144,0.1340838503593602,8.343565376642033e-6,NA,589.4679999999998,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,840,160,0.1432880318292149,8.663590022978634e-6,NA,583.0680000000002,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,1e3,0,0.0940342277325961,6.660266164217833e-6,NA,563.8100000000004,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1030,30,0.09869694873144955,9.87611644664715e-4,70,5929.625,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,954,46,0.10824706108533638,0.0010771245904377712,0,5884.32,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,969,31,0.10587769729365872,0.0011024298593383533,130,6078.3139999999985,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,824,176,0.12722195314600235,0.0011255229724436674,10,5814.331000000006,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,938,62,0.10987296368823968,0.0010719324961360433,70,5862.36099999999,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,979,21,0.10074603120375666,6.669263483325207e-6,100,8731.627000000008,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,996,4,0.09761958000486036,6.6711642979233025e-6,140,8634.930999999997,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,856,144,0.15291775638900723,5.385116568953737e-6,130,8329.551999999996,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,840,160,0.13820018459212358,6.310070927292145e-6,30,8775.759000000005,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,857,143,0.1327277331594597,6.3910013208363e-6,130,8284.661999999997,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,1236,236,0.07303333431898798,0.001018186946658018,NA,544.6759999999995,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1384,384,0.06447520584244178,0.0010258906273421992,NA,554.3170000000009,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1399,399,0.06568846162771336,9.372235392875825e-4,NA,561.8700000000008,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1251,251,0.07374303326717362,0.0010348371830475472,NA,537.6659999999993,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,949,51,0.10633280849797412,0.0010898753635930239,NA,555.1830000000009,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,979,21,0.09511600711425797,5.81644492056967e-6,NA,822.7259999999987,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,996,4,0.09796471955823215,6.647711875945969e-6,NA,767.7389999999996,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,856,144,0.1332393818635248,6.021980973079952e-6,NA,818.5020000000004,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,857,143,0.12975635182413203,8.439943538951179e-6,NA,781.5659999999989,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,851,149,0.1316427257773525,8.70407430697391e-6,NA,805.6059999999998,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1236,236,0.073038938469531,0.0010160111858473991,10,7345.469000000012,20,1,96,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1384,384,0.06447520584244178,0.0010258906273421992,0,7447.979000000021,20,2,97,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1399,399,0.06568846162771336,9.372235392875825e-4,0,7782.100000000006,20,3,98,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1251,251,0.07251483386173571,9.070631567559169e-4,30,7729.783000000025,20,4,99,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1265,265,0.07075559366273088,0.001005309180974081,10,7722.935999999987,20,5,100,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,839,161,0.13512588388005692,6.333394307652195e-6,30,11074.350000000006,20,1,96,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,854,146,0.13542859956225878,7.127195162739935e-6,140,10602.16399999999,20,2,97,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,856,144,0.13144595274998902,5.891128428852326e-6,120,10317.75999999998,20,3,98,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,1e3,0,0.10384173388087391,6.499400451225942e-6,140,10170.456999999995,20,4,99,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,993,7,0.10543186919592874,6.69154235427109e-6,120,10238.524000000005,20,5,100,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
